ano,data_dados,id_estacao,precipitacao_total,temperatura_max,temperatura_min
2019,2019-06-04,A621,0.0,20.0,19.6
2019,2019-06-04,A621,0.0,21.5,20.6
2019,2019-06-04,A621,0.0,21.1,19.3
2019,2019-06-04,A621,0.2,20.9,20.3
2019,2019-06-04,A621,1.2,20.4,19.8
2019,2019-06-04,A621,0.0,20.2,19.8
2019,2019-06-04,A621,0.0,20.3,19.8
2019,2019-06-04,A621,0.2,21.1,19.8
2019,2019-06-04,A621,0.2,21.1,20.8
2019,2019-06-03,A621,0.0,20.4,20.0
2019,2019-06-03,A621,2.4,22.6,21.0
2019,2019-06-03,A621,0.0,22.4,22.0
2019,2019-06-03,A621,0.0,20.8,20.5
2019,2019-06-03,A621,0.0,20.9,20.2
2019,2019-06-03,A621,0.0,27.4,25.2
2019,2019-06-03,A621,0.0,28.0,26.2
2019,2019-06-03,A621,0.0,20.4,19.7
2019,2019-06-03,A621,0.2,21.1,20.7
2019,2019-06-03,A621,2.2,21.0,20.7
2019,2019-06-03,A621,0.0,20.9,20.7
2019,2019-06-03,A621,0.0,22.0,21.7
2019,2019-06-03,A621,0.0,22.1,21.7
2019,2019-06-03,A621,0.0,24.2,22.7
2019,2019-06-03,A621,0.0,25.2,23.7
2019,2019-06-03,A621,0.0,20.1,19.4
2019,2019-06-03,A621,0.0,21.6,20.4
2019,2019-06-03,A621,0.0,20.6,20.1
2019,2019-06-03,A621,0.0,23.2,20.1
2019,2019-06-03,A621,0.0,20.9,20.6
2019,2019-06-03,A621,0.0,22.1,21.6
2019,2019-06-03,A621,0.2,20.8,20.3
2019,2019-06-03,A621,1.2,24.8,22.3
2019,2019-06-03,A621,0.0,26.6,24.8
2019,2019-06-02,A621,0.2,23.3,23.0
2019,2019-06-02,A621,3.2,23.5,23.0
2019,2019-06-02,A621,0.0,23.7,23.0
2019,2019-06-02,A621,1.4,23.6,21.5
2019,2019-06-02,A621,0.0,22.5,21.5
2019,2019-06-02,A621,0.0,23.0,22.5
2019,2019-06-02,A621,0.0,22.9,22.2
2019,2019-06-02,A621,0.0,22.4,21.7
2019,2019-06-02,A621,0.0,23.4,22.4
2019,2019-06-02,A621,0.0,23.9,22.4
2019,2019-06-02,A621,0.0,22.9,22.4
2019,2019-06-02,A621,0.0,25.5,24.4
2019,2019-06-02,A621,0.0,23.2,22.9
2019,2019-06-02,A621,0.0,22.4,22.1
2019,2019-06-02,A621,0.0,24.7,23.1
2019,2019-06-02,A621,0.0,22.1,21.6
2019,2019-06-02,A621,0.0,23.4,21.6
2019,2019-06-02,A621,0.0,24.0,23.3
2019,2019-06-02,A621,0.0,25.4,24.3
2019,2019-06-02,A621,0.0,25.1,24.3
2019,2019-06-02,A621,0.0,22.6,21.8
2019,2019-06-02,A621,0.0,22.2,21.8
2019,2019-06-02,A621,0.0,22.8,21.8
2019,2019-06-02,A621,0.0,24.4,23.8
2019,2019-06-01,A621,0.0,30.3,28.6
2019,2019-06-01,A621,0.0,29.0,27.6
2019,2019-06-01,A621,0.0,30.5,28.6
2019,2019-06-01,A621,0.0,30.8,29.5
2019,2019-06-01,A621,0.0,26.9,25.0
2019,2019-06-01,A621,0.0,29.1,27.0
2019,2019-06-01,A621,0.0,25.3,24.5
2019,2019-06-01,A621,0.0,27.5,26.2
2019,2019-06-01,A621,0.0,26.4,25.4
2019,2019-06-01,A621,0.0,24.7,23.9
2019,2019-06-01,A621,0.0,25.3,24.9
2019,2019-06-01,A621,0.0,24.2,23.1
2019,2019-06-01,A621,0.0,23.4,23.1
2019,2019-06-01,A621,0.0,24.5,23.1
2019,2019-06-01,A621,0.0,26.1,25.1
2019,2019-06-01,A621,0.0,23.2,22.6
2019,2019-06-01,A621,0.0,23.9,22.6
2019,2019-06-01,A621,0.0,25.0,23.3
2019,2019-06-01,A621,0.0,24.4,23.3
2019,2019-06-01,A621,0.0,24.4,23.3
2019,2019-06-01,A621,5.8,24.8,23.3
2019,2019-06-01,A621,0.0,25.6,25.3
2019,2019-06-01,A621,0.0,27.9,26.3
2019,2019-06-01,A621,0.0,25.6,24.8
2019,2019-05-31,A621,0.0,33.2,32.2
2019,2019-05-31,A621,0.0,33.4,32.7
2019,2019-05-31,A621,0.0,31.4,29.0
2019,2019-05-31,A621,0.0,33.8,33.2
2019,2019-05-31,A621,0.0,32.4,30.6
2019,2019-05-31,A621,0.0,30.8,28.2
2019,2019-05-31,A621,0.0,33.6,31.3
2019,2019-05-31,A621,0.0,24.2,23.0
2019,2019-05-31,A621,0.0,24.7,23.0
2019,2019-05-31,A621,0.0,26.7,26.0
2019,2019-05-31,A621,0.0,26.6,24.5
2019,2019-05-31,A621,0.0,28.3,26.5
2019,2019-05-31,A621,0.0,24.2,23.2
2019,2019-05-31,A621,0.0,24.6,23.4
2019,2019-05-31,A621,0.0,23.2,21.9
2019,2019-05-31,A621,0.0,22.9,21.9
2019,2019-05-31,A621,0.0,22.6,22.1
2019,2019-05-31,A621,0.0,23.3,22.1
2019,2019-05-31,A621,0.0,22.4,21.6
2019,2019-05-31,A621,0.0,22.0,21.6
2019,2019-05-31,A621,0.0,24.6,21.6
2019,2019-05-31,A621,0.0,29.1,25.6
2019,2019-05-31,A621,0.0,24.6,22.8
2019,2019-05-31,A621,0.0,27.9,25.8
2019,2019-05-30,A621,0.0,29.8,28.3
2019,2019-05-30,A621,0.0,29.7,28.8
2019,2019-05-30,A621,0.0,29.5,28.5
2019,2019-05-30,A621,0.0,28.7,27.7
2019,2019-05-30,A621,0.0,29.3,28.4
2019,2019-05-30,A621,0.0,28.8,27.7
2019,2019-05-30,A621,0.0,22.7,22.0
2019,2019-05-30,A621,0.0,26.7,25.0
2019,2019-05-30,A621,0.0,28.0,26.2
2019,2019-05-30,A621,0.0,21.3,20.7
2019,2019-05-30,A621,0.0,22.1,21.7
2019,2019-05-30,A621,0.0,27.1,24.7
2019,2019-05-30,A621,0.0,22.2,21.4
2019,2019-05-30,A621,0.0,20.9,19.9
2019,2019-05-30,A621,0.0,21.3,19.9
2019,2019-05-30,A621,0.0,21.7,20.9
2019,2019-05-30,A621,0.0,21.8,20.9
2019,2019-05-30,A621,0.0,23.0,22.6
2019,2019-05-30,A621,0.0,25.0,23.6
2019,2019-05-30,A621,0.0,24.8,23.6
2019,2019-05-30,A621,0.0,23.7,21.3
2019,2019-05-30,A621,0.0,21.0,20.8
2019,2019-05-30,A621,0.0,24.5,22.8
2019,2019-05-30,A621,0.0,27.7,26.8
2019,2019-05-29,A621,0.0,29.6,28.0
2019,2019-05-29,A621,0.0,19.6,18.0
2019,2019-05-29,A621,0.0,19.3,18.0
2019,2019-05-29,A621,0.0,19.7,19.0
2019,2019-05-29,A621,0.0,22.6,21.0
2019,2019-05-29,A621,0.0,24.6,24.0
2019,2019-05-29,A621,0.0,28.6,26.0
2019,2019-05-29,A621,0.0,20.5,19.5
2019,2019-05-29,A621,0.0,24.8,23.5
2019,2019-05-29,A621,0.0,25.8,24.5
2019,2019-05-29,A621,0.0,28.6,27.5
2019,2019-05-29,A621,0.0,26.0,24.7
2019,2019-05-29,A621,0.0,22.5,19.4
2019,2019-05-29,A621,0.0,24.4,23.4
2019,2019-05-29,A621,0.0,21.0,19.9
2019,2019-05-29,A621,0.0,28.7,26.9
2019,2019-05-29,A621,0.0,22.5,19.1
2019,2019-05-29,A621,0.0,28.6,27.1
2019,2019-05-29,A621,0.0,21.9,19.6
2019,2019-05-29,A621,0.0,24.2,19.6
2019,2019-05-29,A621,0.0,25.7,24.3
2019,2019-05-29,A621,0.0,24.1,20.8
2019,2019-05-29,A621,0.0,24.8,22.8
2019,2019-05-29,A621,0.0,26.9,25.8
2019,2019-05-28,A621,0.0,32.7,32.0
2019,2019-05-28,A621,0.0,32.0,31.3
2019,2019-05-28,A621,0.0,32.7,31.5
2019,2019-05-28,A621,0.0,31.7,29.1
2019,2019-05-28,A621,0.0,18.9,18.4
2019,2019-05-28,A621,0.0,31.5,29.5
2019,2019-05-28,A621,0.0,20.8,20.0
2019,2019-05-28,A621,0.0,18.8,18.5
2019,2019-05-28,A621,0.0,21.0,20.5
2019,2019-05-28,A621,0.0,24.1,20.5
2019,2019-05-28,A621,0.0,20.8,20.5
2019,2019-05-28,A621,0.0,27.6,24.5
2019,2019-05-28,A621,0.0,19.7,19.2
2019,2019-05-28,A621,0.0,29.1,27.2
2019,2019-05-28,A621,0.0,20.9,20.7
2019,2019-05-28,A621,0.0,21.1,20.7
2019,2019-05-28,A621,0.0,26.9,24.4
2019,2019-05-28,A621,0.0,19.3,18.9
2019,2019-05-28,A621,0.0,24.7,22.1
2019,2019-05-28,A621,0.0,25.5,23.1
2019,2019-05-28,A621,0.0,19.1,18.6
2019,2019-05-28,A621,0.0,21.0,18.6
2019,2019-05-28,A621,0.0,22.2,20.6
2019,2019-05-28,A621,0.0,29.5,26.8
2019,2019-05-27,A621,0.0,20.4,17.1
2019,2019-05-27,A621,0.0,17.0,16.4
2019,2019-05-27,A621,0.0,17.3,16.5
2019,2019-05-27,A621,0.0,16.9,16.6
2019,2019-05-27,A621,0.0,17.2,16.8
2019,2019-05-27,A621,0.0,19.2,18.1
2019,2019-05-27,A621,0.0,16.8,16.3
2019,2019-05-27,A621,0.0,17.1,16.4
2019,2019-05-27,A621,0.0,18.1,17.5
2019,2019-05-27,A621,0.0,17.6,17.1
2019,2019-05-27,A621,0.0,24.8,21.0
2019,2019-05-27,A621,0.0,20.2,19.2
2019,2019-05-27,A621,0.0,21.1,20.2
2019,2019-05-27,A621,0.0,20.3,19.7
2019,2019-05-27,A621,0.0,26.8,24.7
2019,2019-05-27,A621,0.0,22.9,20.4
2019,2019-05-27,A621,0.0,28.4,27.4
2019,2019-05-27,A621,0.0,20.6,19.1
2019,2019-05-27,A621,0.0,26.4,25.1
2019,2019-05-27,A621,0.0,27.5,26.1
2019,2019-05-27,A621,0.0,23.9,22.6
2019,2019-05-27,A621,0.0,27.7,26.6
2019,2019-05-27,A621,0.0,27.8,26.6
2019,2019-05-27,A621,0.0,25.4,23.8
2019,2019-05-26,A621,0.0,19.5,18.0
2019,2019-05-26,A621,0.0,18.4,17.3
2019,2019-05-26,A621,0.0,20.4,18.1
2019,2019-05-26,A621,0.0,19.0,17.9
2019,2019-05-26,A621,0.0,20.7,19.5
2019,2019-05-26,A621,0.0,21.0,20.2
2019,2019-05-26,A621,0.0,24.5,22.2
2019,2019-05-26,A621,0.0,23.9,23.2
2019,2019-05-26,A621,0.0,25.9,24.2
2019,2019-05-26,A621,0.0,22.6,20.7
2019,2019-05-26,A621,0.0,22.7,21.7
2019,2019-05-26,A621,0.0,22.0,18.9
2019,2019-05-26,A621,0.0,21.3,19.9
2019,2019-05-26,A621,0.0,25.2,23.9
2019,2019-05-26,A621,0.0,21.0,19.1
2019,2019-05-26,A621,0.0,20.5,19.1
2019,2019-05-26,A621,0.0,20.0,19.1
2019,2019-05-26,A621,0.0,25.4,24.1
2019,2019-05-26,A621,0.0,25.8,24.1
2019,2019-05-26,A621,0.0,19.5,18.6
2019,2019-05-26,A621,0.0,19.4,18.6
2019,2019-05-26,A621,0.0,23.2,20.6
2019,2019-05-26,A621,0.0,26.4,25.3
2019,2019-05-26,A621,0.0,26.4,25.3
2019,2019-05-25,A621,0.0,23.8,23.0
2019,2019-05-25,A621,0.0,23.5,23.0
2019,2019-05-25,A621,0.0,24.0,23.0
2019,2019-05-25,A621,0.0,26.2,25.0
2019,2019-05-25,A621,0.0,23.8,22.2
2019,2019-05-25,A621,0.0,23.1,22.2
2019,2019-05-25,A621,0.0,23.8,23.2
2019,2019-05-25,A621,0.0,23.6,23.2
2019,2019-05-25,A621,0.0,23.8,23.2
2019,2019-05-25,A621,0.0,23.1,22.4
2019,2019-05-25,A621,0.0,24.4,22.9
2019,2019-05-25,A621,0.0,24.3,23.9
2019,2019-05-25,A621,0.0,23.0,22.1
2019,2019-05-25,A621,0.0,23.8,23.1
2019,2019-05-25,A621,0.0,24.7,24.1
2019,2019-05-25,A621,0.0,25.6,23.6
2019,2019-05-25,A621,0.0,27.0,25.6
2019,2019-05-25,A621,0.0,26.9,25.6
2019,2019-05-25,A621,0.0,23.2,22.3
2019,2019-05-25,A621,0.0,22.9,22.3
2019,2019-05-25,A621,0.0,23.7,23.3
2019,2019-05-25,A621,0.0,23.9,23.3
2019,2019-05-25,A621,0.0,25.9,24.3
2019,2019-05-25,A621,0.0,26.3,25.3
2019,2019-05-24,A621,0.0,22.1,20.0
2019,2019-05-24,A621,0.0,22.5,20.0
2019,2019-05-24,A621,0.0,27.8,25.5
2019,2019-05-24,A621,0.0,27.7,26.5
2019,2019-05-24,A621,0.0,29.1,27.5
2019,2019-05-24,A621,0.0,20.7,20.2
2019,2019-05-24,A621,0.0,20.7,19.7
2019,2019-05-24,A621,0.0,22.0,20.7
2019,2019-05-24,A621,0.0,25.0,23.7
2019,2019-05-24,A621,0.0,25.5,23.7
2019,2019-05-24,A621,0.0,24.2,23.7
2019,2019-05-24,A621,0.0,19.8,19.4
2019,2019-05-24,A621,0.0,26.3,25.4
2019,2019-05-24,A621,0.0,28.5,27.4
2019,2019-05-24,A621,0.0,25.5,24.9
2019,2019-05-24,A621,0.0,27.2,25.9
2019,2019-05-24,A621,0.0,20.6,20.1
2019,2019-05-24,A621,0.0,23.8,22.1
2019,2019-05-24,A621,0.0,19.5,19.3
2019,2019-05-24,A621,0.0,20.0,19.3
2019,2019-05-24,A621,0.0,21.3,20.3
2019,2019-05-24,A621,0.0,22.1,21.3
2019,2019-05-24,A621,0.0,24.4,23.3
2019,2019-05-24,A621,0.0,21.6,20.8
2019,2019-05-23,A621,0.0,30.3,29.2
2019,2019-05-23,A621,0.0,31.3,28.6
2019,2019-05-23,A621,0.0,31.1,30.2
2019,2019-05-23,A621,0.0,31.2,30.6
2019,2019-05-23,A621,0.0,23.3,22.0
2019,2019-05-23,A621,0.0,20.4,19.5
2019,2019-05-23,A621,0.0,27.3,25.5
2019,2019-05-23,A621,0.0,20.9,20.2
2019,2019-05-23,A621,0.0,20.6,20.2
2019,2019-05-23,A621,0.0,22.5,21.2
2019,2019-05-23,A621,0.0,29.2,27.2
2019,2019-05-23,A621,0.0,22.0,20.7
2019,2019-05-23,A621,0.0,25.6,23.7
2019,2019-05-23,A621,0.0,28.6,25.4
2019,2019-05-23,A621,0.0,20.2,18.9
2019,2019-05-23,A621,0.0,21.3,20.9
2019,2019-05-23,A621,0.0,19.6,19.1
2019,2019-05-23,A621,0.0,22.7,21.1
2019,2019-05-23,A621,0.0,20.4,19.6
2019,2019-05-23,A621,0.0,21.2,20.6
2019,2019-05-23,A621,0.0,24.1,22.6
2019,2019-05-23,A621,0.0,25.8,23.3
2019,2019-05-23,A621,0.0,20.2,19.8
2019,2019-05-23,A621,0.0,22.5,21.8
2019,2019-05-22,A621,0.0,30.6,29.6
2019,2019-05-22,A621,0.0,29.1,27.8
2019,2019-05-22,A621,0.0,29.9,28.8
2019,2019-05-22,A621,0.0,30.2,29.5
2019,2019-05-22,A621,0.0,30.3,27.8
2019,2019-05-22,A621,0.0,20.5,20.0
2019,2019-05-22,A621,0.0,22.0,20.7
2019,2019-05-22,A621,0.0,22.4,20.4
2019,2019-05-22,A621,0.0,20.6,20.4
2019,2019-05-22,A621,0.0,25.4,22.4
2019,2019-05-22,A621,0.0,27.8,26.4
2019,2019-05-22,A621,0.0,21.1,19.9
2019,2019-05-22,A621,0.0,21.4,20.9
2019,2019-05-22,A621,0.0,22.5,21.9
2019,2019-05-22,A621,0.0,26.4,24.9
2019,2019-05-22,A621,0.0,21.9,21.1
2019,2019-05-22,A621,0.0,20.9,20.6
2019,2019-05-22,A621,0.0,26.6,24.6
2019,2019-05-22,A621,0.0,20.7,20.3
2019,2019-05-22,A621,0.0,21.9,21.3
2019,2019-05-22,A621,0.0,24.8,22.3
2019,2019-05-22,A621,0.0,28.0,26.3
2019,2019-05-22,A621,0.0,21.0,20.8
2019,2019-05-22,A621,0.0,22.2,21.8
2019,2019-05-21,A621,0.0,29.7,28.8
2019,2019-05-21,A621,0.0,29.6,27.9
2019,2019-05-21,A621,0.0,19.1,18.7
2019,2019-05-21,A621,0.0,29.6,28.8
2019,2019-05-21,A621,0.0,24.0,22.0
2019,2019-05-21,A621,0.0,28.0,26.0
2019,2019-05-21,A621,0.0,21.5,20.5
2019,2019-05-21,A621,0.0,24.5,22.5
2019,2019-05-21,A621,0.0,27.9,25.5
2019,2019-05-21,A621,0.0,25.0,23.2
2019,2019-05-21,A621,0.0,25.5,24.2
2019,2019-05-21,A621,0.0,20.1,19.7
2019,2019-05-21,A621,0.0,22.5,21.7
2019,2019-05-21,A621,0.0,22.0,21.4
2019,2019-05-21,A621,0.0,29.1,27.4
2019,2019-05-21,A621,0.0,19.2,18.9
2019,2019-05-21,A621,0.0,19.8,19.1
2019,2019-05-21,A621,0.0,20.8,20.1
2019,2019-05-21,A621,0.0,22.0,21.1
2019,2019-05-21,A621,0.0,20.6,18.6
2019,2019-05-21,A621,0.0,22.1,20.6
2019,2019-05-21,A621,0.0,20.5,19.8
2019,2019-05-21,A621,0.0,21.5,20.8
2019,2019-05-21,A621,0.0,26.4,24.8
2019,2019-05-20,A621,0.0,19.3,18.7
2019,2019-05-20,A621,0.0,18.8,18.3
2019,2019-05-20,A621,0.0,19.3,18.3
2019,2019-05-20,A621,0.0,20.1,19.5
2019,2019-05-20,A621,0.0,20.0,19.5
2019,2019-05-20,A621,0.0,28.4,26.5
2019,2019-05-20,A621,0.0,19.6,19.2
2019,2019-05-20,A621,0.0,21.4,20.2
2019,2019-05-20,A621,0.0,25.2,24.7
2019,2019-05-20,A621,0.0,24.8,22.4
2019,2019-05-20,A621,0.0,19.3,18.9
2019,2019-05-20,A621,0.0,22.7,21.9
2019,2019-05-20,A621,0.0,25.6,24.1
2019,2019-05-20,A621,0.0,26.6,25.1
2019,2019-05-20,A621,0.0,19.2,18.6
2019,2019-05-20,A621,0.0,22.2,21.6
2019,2019-05-20,A621,0.0,22.4,19.3
2019,2019-05-20,A621,0.0,24.3,22.3
2019,2019-05-20,A621,0.0,26.9,25.3
2019,2019-05-20,A621,0.0,28.4,26.3
2019,2019-05-20,A621,0.0,28.7,27.3
2019,2019-05-20,A621,0.0,28.9,27.3
2019,2019-05-20,A621,0.0,20.3,19.8
2019,2019-05-20,A621,0.0,22.5,20.8
2019,2019-05-19,A621,0.0,19.0,18.4
2019,2019-05-19,A621,0.0,19.4,19.0
2019,2019-05-19,A621,0.0,27.1,26.0
2019,2019-05-19,A621,0.0,28.3,27.0
2019,2019-05-19,A621,0.0,19.2,18.5
2019,2019-05-19,A621,0.0,26.3,24.5
2019,2019-05-19,A621,0.0,19.8,19.2
2019,2019-05-19,A621,0.0,19.6,19.2
2019,2019-05-19,A621,0.0,24.1,22.2
2019,2019-05-19,A621,0.0,21.2,19.7
2019,2019-05-19,A621,0.0,21.2,20.7
2019,2019-05-19,A621,0.0,23.0,21.7
2019,2019-05-19,A621,0.0,22.1,19.4
2019,2019-05-19,A621,0.0,21.2,20.4
2019,2019-05-19,A621,0.2,24.7,23.4
2019,2019-05-19,A621,0.0,21.6,20.9
2019,2019-05-19,A621,0.0,21.8,21.1
2019,2019-05-19,A621,0.0,25.1,24.1
2019,2019-05-19,A621,0.0,26.1,25.1
2019,2019-05-19,A621,0.0,28.1,27.1
2019,2019-05-19,A621,0.0,24.2,22.6
2019,2019-05-19,A621,0.0,19.6,18.8
2019,2019-05-19,A621,0.0,27.7,25.8
2019,2019-05-19,A621,0.0,27.7,26.8
2019,2019-05-18,A621,0.0,21.4,21.0
2019,2019-05-18,A621,0.0,22.5,22.0
2019,2019-05-18,A621,0.0,20.9,20.5
2019,2019-05-18,A621,0.0,20.7,20.5
2019,2019-05-18,A621,1.2,20.7,20.5
2019,2019-05-18,A621,0.2,20.7,20.5
2019,2019-05-18,A621,0.2,21.1,20.7
2019,2019-05-18,A621,0.0,22.7,21.7
2019,2019-05-18,A621,0.0,22.6,21.7
2019,2019-05-18,A621,0.6,20.8,20.4
2019,2019-05-18,A621,0.6,21.9,21.4
2019,2019-05-18,A621,0.2,21.7,20.9
2019,2019-05-18,A621,0.0,22.0,21.9
2019,2019-05-18,A621,0.0,21.1,20.6
2019,2019-05-18,A621,0.0,20.8,20.6
2019,2019-05-18,A621,0.0,21.0,20.6
2019,2019-05-18,A621,0.0,22.5,21.6
2019,2019-05-18,A621,0.8,22.5,21.6
2019,2019-05-18,A621,0.4,20.7,20.3
2019,2019-05-18,A621,0.0,22.0,21.3
2019,2019-05-18,A621,0.0,23.2,22.3
2019,2019-05-18,A621,0.0,21.0,20.8
2019,2019-05-18,A621,0.0,22.0,21.8
2019,2019-05-18,A621,0.0,23.3,22.8
2019,2019-05-17,A621,2.2,22.3,21.0
2019,2019-05-17,A621,2.2,21.8,21.0
2019,2019-05-17,A621,3.4,21.8,21.0
2019,2019-05-17,A621,0.2,21.3,21.0
2019,2019-05-17,A621,0.0,22.9,22.0
2019,2019-05-17,A621,0.2,21.8,21.5
2019,2019-05-17,A621,0.2,21.7,21.5
2019,2019-05-17,A621,0.8,21.7,21.2
2019,2019-05-17,A621,0.4,21.4,21.2
2019,2019-05-17,A621,0.0,21.5,21.2
2019,2019-05-17,A621,0.4,22.0,21.7
2019,2019-05-17,A621,0.0,21.8,21.4
2019,2019-05-17,A621,0.0,21.6,21.4
2019,2019-05-17,A621,0.4,21.9,21.4
2019,2019-05-17,A621,2.0,21.6,20.9
2019,2019-05-17,A621,0.6,21.3,20.9
2019,2019-05-17,A621,0.0,21.5,21.1
2019,2019-05-17,A621,1.0,21.7,21.1
2019,2019-05-17,A621,0.4,21.3,21.1
2019,2019-05-17,A621,1.6,21.2,20.6
2019,2019-05-17,A621,0.0,22.0,21.6
2019,2019-05-17,A621,0.0,21.7,21.6
2019,2019-05-17,A621,0.0,21.6,21.3
2019,2019-05-17,A621,0.0,21.6,21.3
2019,2019-05-16,A621,0.0,24.8,24.0
2019,2019-05-16,A621,0.0,22.2,21.5
2019,2019-05-16,A621,0.0,24.7,23.5
2019,2019-05-16,A621,0.2,21.6,21.2
2019,2019-05-16,A621,0.2,21.4,21.2
2019,2019-05-16,A621,0.0,23.7,22.2
2019,2019-05-16,A621,0.2,25.3,23.2
2019,2019-05-16,A621,0.0,25.6,24.7
2019,2019-05-16,A621,0.0,21.1,20.4
2019,2019-05-16,A621,0.0,21.7,21.4
2019,2019-05-16,A621,0.0,21.6,21.4
2019,2019-05-16,A621,0.0,26.9,24.9
2019,2019-05-16,A621,0.0,20.7,20.1
2019,2019-05-16,A621,0.0,21.4,21.1
2019,2019-05-16,A621,0.0,23.5,22.1
2019,2019-05-16,A621,0.0,24.9,24.1
2019,2019-05-16,A621,0.0,27.1,26.1
2019,2019-05-16,A621,0.0,21.5,20.6
2019,2019-05-16,A621,0.0,23.6,22.6
2019,2019-05-16,A621,0.0,24.1,23.6
2019,2019-05-16,A621,0.0,26.9,25.6
2019,2019-05-16,A621,0.6,21.7,21.3
2019,2019-05-16,A621,0.0,21.7,21.3
2019,2019-05-16,A621,0.0,21.6,21.3
2019,2019-05-15,A621,0.0,22.3,22.0
2019,2019-05-15,A621,0.0,22.6,22.0
2019,2019-05-15,A621,26.2,25.5,22.0
2019,2019-05-15,A621,0.0,25.6,25.0
2019,2019-05-15,A621,0.0,26.0,25.0
2019,2019-05-15,A621,2.0,22.4,21.5
2019,2019-05-15,A621,0.0,23.1,22.5
2019,2019-05-15,A621,0.0,24.0,22.5
2019,2019-05-15,A621,0.0,24.6,22.5
2019,2019-05-15,A621,0.0,23.8,23.5
2019,2019-05-15,A621,0.0,23.8,22.7
2019,2019-05-15,A621,1.8,22.0,21.4
2019,2019-05-15,A621,0.0,21.6,21.4
2019,2019-05-15,A621,0.0,23.4,22.4
2019,2019-05-15,A621,0.0,22.6,22.4
2019,2019-05-15,A621,0.0,26.3,25.4
2019,2019-05-15,A621,0.2,21.5,20.9
2019,2019-05-15,A621,0.0,21.2,20.9
2019,2019-05-15,A621,0.0,22.4,21.9
2019,2019-05-15,A621,2.0,23.8,21.9
2019,2019-05-15,A621,0.0,21.6,21.1
2019,2019-05-15,A621,0.0,23.2,22.6
2019,2019-05-15,A621,0.0,22.9,22.3
2019,2019-05-15,A621,1.8,23.9,22.8
2019,2019-05-14,A621,0.0,30.8,29.0
2019,2019-05-14,A621,0.0,30.1,29.5
2019,2019-05-14,A621,0.0,29.6,28.2
2019,2019-05-14,A621,0.0,31.7,30.4
2019,2019-05-14,A621,0.0,31.4,29.7
2019,2019-05-14,A621,0.0,29.9,28.5
2019,2019-05-14,A621,0.0,25.8,25.0
2019,2019-05-14,A621,0.0,23.4,22.5
2019,2019-05-14,A621,0.0,24.9,24.5
2019,2019-05-14,A621,0.0,25.5,24.7
2019,2019-05-14,A621,0.0,25.2,24.7
2019,2019-05-14,A621,0.0,27.4,25.7
2019,2019-05-14,A621,0.0,22.7,22.4
2019,2019-05-14,A621,0.0,24.6,23.4
2019,2019-05-14,A621,0.0,24.7,24.4
2019,2019-05-14,A621,0.0,26.4,24.9
2019,2019-05-14,A621,0.0,25.4,24.9
2019,2019-05-14,A621,0.0,25.1,24.9
2019,2019-05-14,A621,0.0,28.3,26.9
2019,2019-05-14,A621,0.0,25.1,23.1
2019,2019-05-14,A621,0.0,25.6,25.1
2019,2019-05-14,A621,0.0,23.1,22.3
2019,2019-05-14,A621,0.0,26.9,26.3
2019,2019-05-14,A621,0.0,28.7,26.8
2019,2019-05-13,A621,0.0,25.7,25.0
2019,2019-05-13,A621,0.0,25.3,25.0
2019,2019-05-13,A621,0.0,27.5,27.0
2019,2019-05-13,A621,0.0,28.6,27.5
2019,2019-05-13,A621,0.0,24.8,24.2
2019,2019-05-13,A621,0.0,25.1,24.2
2019,2019-05-13,A621,0.0,26.3,25.2
2019,2019-05-13,A621,0.0,27.3,26.2
2019,2019-05-13,A621,0.0,24.3,23.7
2019,2019-05-13,A621,0.0,25.3,24.7
2019,2019-05-13,A621,0.0,27.2,26.7
2019,2019-05-13,A621,0.0,24.9,24.4
2019,2019-05-13,A621,0.0,25.8,24.9
2019,2019-05-13,A621,0.0,26.8,25.9
2019,2019-05-13,A621,0.0,23.6,23.1
2019,2019-05-13,A621,0.0,27.6,27.1
2019,2019-05-13,A621,0.0,27.7,27.1
2019,2019-05-13,A621,0.0,25.1,23.6
2019,2019-05-13,A621,0.0,26.3,25.6
2019,2019-05-13,A621,0.0,23.9,23.3
2019,2019-05-13,A621,0.0,26.3,25.3
2019,2019-05-13,A621,0.0,28.0,27.3
2019,2019-05-13,A621,0.0,27.0,26.8
2019,2019-05-13,A621,0.0,28.2,26.8
2019,2019-05-12,A621,0.0,33.1,31.2
2019,2019-05-12,A621,0.0,33.7,31.4
2019,2019-05-12,A621,0.0,30.1,28.9
2019,2019-05-12,A621,0.0,33.1,32.3
2019,2019-05-12,A621,0.0,31.4,29.7
2019,2019-05-12,A621,0.0,30.0,28.4
2019,2019-05-12,A621,0.0,31.6,30.0
2019,2019-05-12,A621,0.0,22.2,22.0
2019,2019-05-12,A621,0.0,22.3,22.0
2019,2019-05-12,A621,0.0,23.7,23.0
2019,2019-05-12,A621,0.0,28.7,27.0
2019,2019-05-12,A621,0.0,25.0,22.5
2019,2019-05-12,A621,0.0,26.2,25.5
2019,2019-05-12,A621,0.0,28.9,27.5
2019,2019-05-12,A621,0.0,22.6,22.2
2019,2019-05-12,A621,0.0,21.8,20.7
2019,2019-05-12,A621,0.0,22.8,21.4
2019,2019-05-12,A621,0.0,22.2,21.9
2019,2019-05-12,A621,0.0,27.2,24.9
2019,2019-05-12,A621,0.0,21.9,21.1
2019,2019-05-12,A621,0.0,23.8,22.6
